bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
ANSURI_fem_1837,54.54,154.02,34.16,85.46,79.23,94.24,97.25,54.74,35.94,33.04,19.3,24.34,14.32,12.88,52.06,22.26,73.72,36.69,37.18,22.5,53.53
ANSURI_fem_1838,58.93,164.35,36.04,89.93,77.4,94.05,99.94,54.46,35.43,32.63,20.22,23.27,14.62,13.35,56.02,24.5,80.26,39.23,40.54,24.0,54.76
ANSURI_fem_1839,50.98,155.79,33.78,85.66,68.95,90.85,98.75,52.98,33.55,31.92,17.44,24.67,14.22,14.35,55.91,25.39,76.75,36.54,39.61,21.14,54.07
ANSURI_fem_1840,42.84,154.89,31.63,81.93,66.59,81.35,90.06,46.53,30.92,28.87,19.2,21.31,14.47,13.61,52.72,23.15,74.88,37.9,36.84,21.74,51.88
ANSURI_fem_1841,65.65,162.5,37.46,92.57,82.36,97.42,106.06,59.61,39.47,36.42,20.78,25.0,14.67,15.08,59.25,26.11,79.72,38.33,41.45,23.12,55.65
ANSURI_fem_1842,63.2,167.18,35.73,88.2,80.07,98.8,99.65,59.32,38.54,32.9,18.8,24.03,13.96,13.04,58.97,26.16,83.92,38.51,43.67,22.4,54.73
ANSURI_fem_1843,46.88,154.04,32.26,82.67,73.57,86.51,94.97,49.86,32.38,30.36,18.75,21.2,13.72,14.01,52.23,23.01,74.91,39.28,38.38,20.96,50.97
ANSURI_fem_1844,52.18,157.24,33.35,85.35,74.18,89.6,95.8,52.84,35.16,31.7,18.65,24.49,14.75,14.28,53.44,24.33,76.77,38.07,38.68,23.21,52.78
ANSURI_fem_1845,55.49,160.36,34.74,87.0,74.05,92.64,96.42,54.75,35.84,33.82,18.84,23.69,14.67,14.02,53.91,23.98,79.01,36.6,40.4,23.34,54.99
ANSURI_fem_1846,49.07,158.5,33.51,84.76,65.15,88.24,93.11,50.33,33.59,31.82,19.67,22.32,14.06,13.81,53.23,23.08,73.83,40.45,37.07,21.55,54.98
ANSURI_fem_1847,58.28,159.69,34.57,84.27,71.86,96.16,99.04,58.83,37.17,35.55,20.33,24.89,14.84,14.3,53.52,23.51,76.63,38.39,38.93,21.62,55.47
ANSURI_fem_1848,71.51,170.22,36.27,91.38,76.77,103.09,104.08,61.65,41.47,37.37,21.92,27.27,15.43,14.93,57.39,25.39,81.96,40.4,41.56,25.53,56.58
ANSURI_fem_1849,50.46,159.97,33.84,81.75,66.39,87.03,94.73,53.07,35.32,32.8,19.5,23.49,13.94,13.57,52.8,23.36,77.71,37.31,38.82,21.56,55.6
ANSURI_fem_1850,55.02,164.06,35.78,80.68,69.56,92.41,100.85,54.79,33.48,34.76,20.2,24.62,14.52,14.17,54.17,22.87,75.46,40.67,38.92,19.43,53.93
ANSURI_fem_1851,56.75,150.02,35.73,87.1,76.95,94.97,98.74,57.82,38.78,36.84,20.91,25.14,15.08,12.48,50.02,21.42,70.83,34.92,36.39,22.95,52.83
ANSURI_fem_1852,60.95,169.49,35.91,83.95,70.88,96.65,99.85,57.81,39.29,34.08,20.23,24.78,15.22,14.57,54.35,23.18,80.02,39.0,39.5,21.31,53.48
ANSURI_fem_1853,57.88,161.07,36.11,88.34,74.45,92.94,104.61,54.29,35.42,33.66,19.43,25.75,14.93,15.56,54.99,24.47,79.05,38.35,41.03,23.77,54.19
ANSURI_fem_1854,53.78,155.71,35.92,87.01,69.65,90.82,97.58,55.89,36.63,32.68,19.43,24.56,14.11,13.38,50.49,22.87,74.02,36.64,37.6,23.41,53.92
ANSURI_fem_1855,63.78,171.84,35.82,87.46,73.66,97.37,98.83,58.45,37.61,34.8,21.76,24.8,15.3,14.05,57.22,24.35,81.48,41.61,41.52,22.64,54.89
ANSURI_fem_1856,66.87,166.26,36.48,94.64,75.94,98.02,103.89,59.47,39.51,36.67,21.5,25.41,15.55,14.7,54.92,24.63,80.16,39.41,41.3,26.08,55.48
ANSURI_fem_1857,60.85,166.26,36.22,90.25,80.24,95.22,103.26,54.99,35.01,32.86,19.69,25.07,15.3,14.77,58.04,25.68,83.78,38.31,43.78,23.36,56.03
ANSURI_fem_1858,58.8,162.45,35.81,89.7,72.17,93.26,102.86,53.8,36.12,34.88,20.94,26.04,15.76,15.12,58.2,26.44,79.16,38.24,39.47,23.77,53.22
ANSURI_fem_1859,54.64,158.29,34.08,80.24,69.52,91.92,95.78,55.8,39.5,35.75,19.96,24.96,14.99,12.62,52.08,22.62,76.92,36.58,38.99,20.17,56.47
ANSURI_fem_1860,57.12,164.61,34.56,83.72,75.06,95.15,98.12,55.66,37.42,32.86,18.85,23.46,14.34,14.4,55.53,23.93,80.91,36.53,40.33,21.72,52.39
ANSURI_fem_1861,66.28,165.73,36.31,91.39,76.49,100.22,105.58,58.97,37.27,36.6,21.92,25.81,16.1,15.36,53.38,23.17,76.78,40.58,38.47,24.33,55.52
ANSURI_fem_1862,49.8,157.8,33.65,79.92,66.2,89.53,93.85,53.55,34.54,34.02,19.53,24.95,14.04,13.59,47.72,20.35,74.69,37.78,37.59,20.31,53.95
ANSURI_fem_1863,47.65,161.43,33.2,80.62,68.98,86.36,95.28,48.83,31.62,29.81,18.93,22.02,14.46,13.93,54.25,23.72,77.27,38.32,38.09,20.04,55.14
ANSURI_fem_1864,55.06,160.33,35.07,84.91,70.46,93.1,96.24,56.67,37.05,32.46,18.01,24.06,13.54,14.09,54.64,24.88,77.95,38.06,39.11,22.37,53.92
ANSURI_fem_1865,62.63,169.56,35.25,86.47,73.96,97.61,99.28,58.51,38.37,34.73,20.78,24.74,15.42,14.31,54.75,23.72,82.39,39.97,42.33,21.56,56.11
ANSURI_fem_1866,81.01,168.35,38.9,98.06,93.13,108.35,111.64,66.11,43.16,39.59,20.54,28.79,15.3,14.24,59.14,26.7,82.73,37.13,41.54,25.67,56.37
ANSURI_fem_1867,72.96,170.54,36.79,97.77,79.21,104.16,101.12,63.78,39.4,37.02,21.04,25.91,15.27,13.68,58.97,27.84,86.07,38.58,44.34,28.08,56.34
ANSURI_fem_1868,82.54,170.54,39.65,105.6,101.33,107.29,112.1,63.67,39.87,36.12,20.66,26.72,15.65,14.56,60.9,27.17,82.96,39.71,42.19,28.52,55.82
ANSURI_fem_1869,70.74,167.03,36.84,91.7,89.67,102.06,105.97,60.89,40.21,36.29,21.36,25.81,15.34,14.45,56.82,24.63,81.48,38.55,40.56,24.23,54.97
ANSURI_fem_1870,61.17,166.4,35.9,84.35,81.31,97.72,101.41,55.53,36.88,33.65,20.21,23.16,14.64,14.6,54.32,23.81,79.21,41.21,40.74,21.52,54.62
ANSURI_fem_1871,72.77,162.27,35.72,98.82,87.14,102.18,104.46,65.63,42.72,40.54,20.54,25.37,14.49,13.85,57.01,25.0,80.11,37.59,41.27,26.19,54.38
ANSURI_fem_1872,52.2,159.24,34.13,80.67,67.48,93.54,96.38,55.32,34.27,32.4,19.41,23.5,14.3,13.38,50.87,21.72,75.43,37.78,37.76,20.48,52.65
ANSURI_fem_1873,54.0,151.58,34.81,86.31,78.32,92.23,98.2,56.71,36.51,33.55,18.4,25.67,14.03,12.43,51.78,22.75,74.08,33.73,38.14,22.46,54.06
ANSURI_fem_1874,68.02,162.56,37.33,98.29,90.7,100.07,103.21,58.31,36.81,34.12,19.88,25.84,15.24,13.83,54.94,24.62,76.27,41.18,39.62,27.33,54.37
ANSURI_fem_1875,53.91,154.76,33.57,85.55,81.45,91.79,96.01,54.91,35.04,33.64,19.59,23.32,13.84,13.31,49.85,21.95,73.17,36.77,38.06,23.13,52.57
ANSURI_fem_1876,54.13,162.06,34.72,84.84,68.54,90.53,98.15,55.57,36.13,34.0,19.37,23.94,13.78,14.8,55.17,24.88,81.19,36.31,40.68,21.68,52.81
ANSURI_fem_1877,61.31,158.79,35.28,89.23,75.49,98.37,99.81,60.1,37.78,35.32,20.74,24.84,14.71,14.12,52.6,22.75,74.83,38.13,38.65,24.39,55.27
ANSURI_fem_1878,76.45,161.12,37.76,99.41,90.66,106.19,110.68,65.85,42.07,38.28,21.79,25.85,15.19,14.22,56.88,25.17,75.95,39.66,39.6,27.22,53.18
ANSURI_fem_1879,55.35,159.28,34.26,85.4,71.24,95.22,97.59,55.54,36.13,32.9,19.67,23.11,14.73,13.86,52.85,22.64,75.41,39.28,37.73,21.53,54.37
ANSURI_fem_1880,53.48,155.6,32.23,89.5,73.88,90.18,97.86,54.49,35.0,31.93,19.15,23.28,14.43,13.98,53.38,23.36,75.48,39.93,37.92,24.96,53.51
ANSURI_fem_1881,60.59,154.03,34.16,86.09,76.62,99.52,97.89,59.77,40.34,37.62,21.27,24.46,14.76,12.37,52.98,23.18,72.76,36.41,36.61,24.11,54.51
ANSURI_fem_1882,56.07,163.88,35.37,87.69,72.28,91.42,100.72,52.57,35.48,32.36,19.44,23.65,14.71,15.0,55.21,24.74,79.23,41.02,40.32,23.25,53.44
ANSURI_fem_1883,65.59,167.4,36.23,88.1,80.23,100.46,103.19,59.06,37.77,35.04,20.61,24.98,14.98,15.82,56.4,25.2,80.39,41.47,41.23,23.11,56.07
ANSURI_fem_1884,46.7,150.8,33.36,79.85,65.92,88.41,94.46,50.77,32.86,32.39,19.51,24.36,14.7,13.75,49.4,22.02,70.15,38.62,35.01,20.31,52.54
ANSURI_fem_1885,55.2,160.0,34.75,81.3,70.82,92.8,100.26,55.62,36.97,35.02,19.27,23.97,13.88,15.22,55.69,23.98,76.79,37.43,39.4,20.5,55.44
ANSURI_fem_1886,76.0,170.56,37.85,95.58,81.07,103.72,108.92,63.3,41.85,39.55,23.12,27.32,15.93,15.0,58.35,26.07,81.06,40.72,41.07,24.38,57.99
ANSURI_fem_1887,65.67,160.31,35.79,93.03,84.83,101.24,101.31,60.41,38.58,35.54,20.41,24.77,15.03,13.98,54.08,24.42,76.47,38.3,38.83,25.09,55.44
ANSURI_fem_1888,75.98,175.29,37.54,94.76,82.09,104.54,108.3,62.29,40.1,37.35,21.6,26.69,15.66,15.98,58.82,25.85,85.71,40.55,43.2,26.44,54.83
ANSURI_fem_1889,56.67,160.07,34.12,85.94,73.83,92.36,99.22,55.4,36.34,35.74,21.15,25.17,15.35,13.34,53.18,23.74,75.76,40.28,38.34,20.99,53.82
ANSURI_fem_1890,52.6,156.59,34.67,83.72,69.99,88.42,96.9,55.02,36.16,33.79,20.83,24.21,14.63,13.16,50.23,22.13,72.55,38.36,37.47,21.67,54.27
ANSURI_fem_1891,53.6,162.02,35.14,86.31,71.7,89.01,97.07,52.9,33.92,32.49,18.83,25.04,14.97,13.08,57.32,25.7,80.05,37.62,39.02,21.59,57.69
ANSURI_fem_1892,51.35,160.84,33.69,79.63,68.64,89.45,93.47,55.2,36.12,32.54,19.49,23.44,13.56,12.51,51.45,22.22,79.78,36.25,39.78,20.98,53.16
ANSURI_fem_1893,54.42,152.82,34.08,79.35,70.63,95.64,97.4,58.92,38.33,35.84,19.58,24.37,14.37,14.71,50.31,22.81,72.56,32.98,36.38,21.2,54.64
ANSURI_fem_1894,69.51,159.19,37.13,94.09,77.16,105.0,105.65,64.82,40.21,39.24,22.29,27.15,15.31,14.56,54.9,23.87,77.5,35.01,39.62,24.96,55.07
ANSURI_fem_1895,71.5,166.25,37.29,97.5,78.52,101.41,108.48,62.22,39.23,37.24,21.16,25.37,15.64,15.27,54.88,23.82,77.71,41.37,40.77,27.24,56.91
ANSURI_fem_1896,69.36,159.92,37.11,103.96,89.46,100.43,108.66,59.63,37.22,34.56,20.3,26.58,15.45,14.0,54.37,23.17,76.04,38.44,39.85,28.06,54.35
ANSURI_fem_1897,67.24,170.38,36.43,93.43,71.72,97.67,106.1,57.62,38.95,37.86,21.96,27.5,15.87,15.05,57.56,25.45,81.34,40.32,39.45,24.63,55.65
ANSURI_fem_1898,61.03,157.05,35.75,95.42,85.81,94.27,106.15,55.8,36.57,31.95,18.97,26.62,15.22,15.71,55.96,25.87,75.05,41.96,39.29,24.14,54.84
ANSURI_fem_1899,68.09,166.6,36.71,94.99,82.76,101.79,106.46,58.23,37.0,35.74,21.26,25.94,15.58,15.08,54.14,24.26,78.08,39.27,39.34,24.1,55.47
ANSURI_fem_1900,55.42,155.39,33.93,82.69,75.34,98.16,96.04,56.42,36.36,33.49,19.48,23.78,14.39,13.18,50.33,21.89,72.38,37.99,36.65,21.17,53.0
ANSURI_fem_1901,66.34,180.82,36.88,89.18,76.65,95.26,103.53,55.92,36.24,34.04,21.02,25.48,15.93,14.72,65.42,30.22,94.18,40.77,48.07,23.69,56.13
ANSURI_fem_1902,57.27,164.67,35.68,83.79,72.1,93.91,98.54,55.07,36.08,33.07,19.68,25.27,14.87,14.58,55.9,24.87,80.26,39.97,39.52,21.97,56.18
ANSURI_fem_1903,80.52,171.27,38.69,106.74,91.56,106.04,112.9,62.72,38.77,35.65,20.68,27.7,15.64,14.14,58.06,24.96,80.7,42.03,42.41,28.39,55.03
ANSURI_fem_1904,60.01,163.76,33.45,84.14,75.17,98.74,99.98,57.78,36.78,33.33,20.81,23.78,14.64,14.06,53.19,23.04,76.82,40.75,38.12,22.68,53.9
ANSURI_fem_1905,58.07,167.62,36.96,86.54,69.67,91.27,99.0,53.93,35.07,34.06,20.0,25.72,15.9,14.22,55.27,24.81,80.25,41.03,40.37,22.9,58.32
ANSURI_fem_1906,66.95,163.96,36.58,92.8,77.33,101.76,101.38,62.18,39.84,36.44,21.57,25.14,15.02,14.69,55.04,25.06,80.41,35.52,41.61,25.07,55.32
ANSURI_fem_1907,55.33,165.08,34.88,79.06,71.91,94.34,95.06,53.7,35.53,34.81,20.83,23.62,14.81,13.57,53.46,22.44,78.34,39.85,38.81,20.33,54.06
ANSURI_fem_1908,51.61,153.8,35.31,84.79,72.25,89.97,92.6,55.76,36.66,32.02,19.21,22.7,14.08,12.07,50.75,22.67,75.12,34.09,39.83,23.27,52.6
ANSURI_fem_1909,51.38,153.97,33.51,89.41,73.62,90.38,98.45,52.39,32.38,32.49,18.33,23.03,13.48,14.07,50.5,22.5,71.36,37.94,36.65,23.22,52.82
ANSURI_fem_1910,62.78,169.43,34.45,90.56,74.42,99.61,100.18,56.76,36.49,33.28,20.55,23.16,15.07,14.81,58.49,25.99,81.99,42.05,40.65,23.39,54.41
ANSURI_fem_1911,51.53,160.26,34.13,86.57,69.69,89.37,94.12,52.08,34.02,32.47,18.67,23.05,14.34,13.46,52.47,23.19,77.88,38.27,39.36,22.25,55.06
ANSURI_fem_1912,61.27,171.85,34.43,84.57,70.19,93.28,100.29,56.84,37.12,37.13,21.49,24.82,15.08,14.89,61.29,27.42,85.67,41.4,42.94,21.81,54.81
ANSURI_fem_1913,75.23,172.37,37.99,98.68,87.53,103.66,107.17,61.17,39.58,35.8,20.49,25.83,15.47,13.69,61.69,26.45,84.58,38.92,43.09,26.86,56.08
ANSURI_fem_1914,58.17,164.37,35.97,91.17,74.23,92.69,99.89,54.19,35.25,33.74,19.08,24.53,14.63,13.86,53.9,24.38,79.98,39.62,39.94,24.01,54.58
ANSURI_fem_1915,46.3,161.06,33.46,77.87,65.01,84.51,95.28,49.08,31.75,30.28,17.74,23.45,14.26,14.9,54.46,24.26,79.37,39.95,40.42,20.12,53.91
ANSURI_fem_1916,65.12,155.3,34.95,97.57,95.15,104.45,101.7,62.42,35.82,34.06,19.94,22.09,13.35,12.19,53.56,23.61,77.96,34.33,39.88,26.07,54.3
ANSURI_fem_1917,57.88,158.83,36.1,93.88,81.58,91.33,102.14,53.14,34.81,33.4,19.31,25.14,14.48,13.96,55.5,24.11,77.69,38.3,38.5,25.2,54.13
ANSURI_fem_1918,57.08,158.8,35.39,83.96,69.58,94.47,100.67,57.75,36.88,34.65,20.8,25.29,14.86,14.62,54.73,23.67,76.64,36.96,38.12,22.01,55.79
ANSURI_fem_1919,62.49,167.05,35.23,87.17,76.6,98.91,103.5,59.3,36.71,32.61,18.71,24.62,14.32,14.41,57.56,25.94,83.97,38.71,43.75,23.08,52.62
ANSURI_fem_1920,54.99,161.27,34.77,83.03,75.22,92.18,95.8,54.07,37.17,32.8,19.69,23.58,14.87,13.1,54.94,25.16,79.61,36.58,39.8,21.5,55.49
ANSURI_fem_1921,55.95,162.15,33.74,84.21,69.83,92.6,95.74,56.11,37.61,34.6,20.15,24.67,14.68,14.43,54.19,25.0,80.32,37.71,40.71,22.17,55.17
ANSURI_fem_1922,66.78,161.76,36.35,98.8,85.35,99.55,108.73,58.89,35.79,32.68,19.68,25.68,15.95,14.95,56.48,25.37,78.75,39.64,40.6,26.97,56.38
ANSURI_fem_1923,64.69,157.8,36.26,93.53,84.68,100.15,103.78,58.42,37.93,35.62,21.11,25.42,15.35,13.38,57.04,24.81,76.46,35.75,37.49,26.36,54.85
ANSURI_fem_1924,67.93,166.99,36.26,91.69,85.07,105.13,104.1,57.32,36.23,35.43,20.57,24.84,15.2,13.73,56.92,24.67,79.16,38.13,39.78,23.59,54.47
ANSURI_fem_1925,71.04,162.39,36.33,89.69,91.29,104.33,103.29,63.73,41.67,37.51,20.32,26.7,15.04,14.25,58.59,25.88,80.66,40.98,41.74,24.31,54.59
ANSURI_fem_1926,63.68,158.98,37.82,96.11,83.71,96.58,106.52,57.82,37.43,33.82,19.35,25.01,14.51,13.94,52.33,22.56,74.6,37.93,39.56,25.78,53.53
ANSURI_fem_1927,59.15,155.99,35.74,90.66,76.7,95.46,99.54,59.15,37.54,35.03,20.06,25.49,14.96,13.73,53.64,25.24,77.16,35.09,39.15,24.55,54.29
ANSURI_fem_1928,57.17,172.05,34.34,82.64,67.03,93.11,93.29,54.51,36.3,34.96,20.33,24.17,14.96,12.51,57.91,24.78,84.52,39.9,42.27,21.38,55.45
ANSURI_fem_1929,45.79,143.06,32.8,82.54,73.43,89.34,91.6,55.15,33.29,31.32,17.83,23.01,13.33,12.41,47.54,20.8,67.95,31.51,35.37,21.62,50.97
ANSURI_fem_1930,61.78,159.25,36.44,95.2,84.88,96.85,104.79,55.56,35.6,33.34,19.79,24.38,14.49,14.64,54.81,24.01,75.19,36.4,37.66,25.21,54.77
ANSURI_fem_1931,59.12,160.09,36.12,90.36,75.46,97.0,99.8,56.29,35.99,33.64,20.24,24.17,14.92,13.77,53.06,24.27,76.48,38.39,40.24,23.21,53.5
ANSURI_fem_1932,64.03,166.5,35.8,90.4,81.28,95.55,103.33,57.95,37.8,34.53,20.58,23.96,15.09,14.6,55.83,24.9,81.17,41.02,41.44,25.12,54.13
ANSURI_fem_1933,48.91,157.73,34.56,85.15,69.31,83.59,96.91,49.73,32.94,31.65,19.75,23.3,14.42,13.53,54.69,24.1,77.61,38.46,38.58,22.44,54.55
ANSURI_fem_1934,82.16,162.7,37.8,99.68,90.28,113.04,108.81,69.04,44.34,42.41,22.82,28.38,15.43,14.01,52.76,22.17,75.96,38.67,39.27,26.52,53.6
ANSURI_fem_1935,51.76,156.71,33.63,87.69,68.83,91.3,96.21,52.52,34.12,32.01,19.91,23.44,14.51,14.59,51.64,23.08,72.48,38.21,36.26,22.82,53.68
ANSURI_fem_1936,52.07,164.05,35.0,84.34,68.89,87.91,97.21,50.83,32.82,30.64,19.47,24.15,14.42,14.44,55.61,25.14,78.67,39.89,38.71,22.89,56.26
ANSURI_fem_1937,64.87,155.11,37.45,94.86,86.8,99.71,103.97,60.79,39.56,35.43,19.98,26.53,15.06,13.93,49.15,21.65,71.31,38.03,37.84,24.04,55.02
ANSURI_fem_1938,61.08,157.99,35.8,92.56,83.32,98.68,100.26,58.03,36.92,33.66,19.49,23.31,14.32,13.99,52.47,22.78,73.84,38.26,38.08,23.25,55.53
ANSURI_fem_1939,69.01,160.64,38.23,101.74,91.16,100.75,109.03,55.14,37.63,34.99,20.27,25.59,15.23,13.83,53.05,23.33,74.61,38.91,36.92,27.62,56.42
ANSURI_fem_1940,49.72,154.39,35.22,85.5,74.18,87.85,99.5,50.16,32.2,29.77,18.42,22.2,14.58,14.2,50.62,22.22,73.02,37.29,37.61,22.92,53.8
ANSURI_fem_1941,53.96,156.08,34.78,84.13,73.74,90.7,95.75,54.79,36.33,35.76,20.86,23.79,14.49,14.46,52.1,23.14,74.72,37.28,37.22,22.44,55.98
ANSURI_fem_1942,66.75,163.68,38.41,101.56,85.28,97.76,106.11,56.07,35.78,33.52,19.54,25.35,15.43,13.73,56.14,24.28,76.75,39.19,39.01,26.91,56.08
ANSURI_fem_1943,64.53,160.32,35.88,95.03,78.34,99.81,102.26,59.05,38.2,35.17,20.9,25.91,14.99,12.95,53.91,23.59,74.71,38.68,36.8,25.26,55.69
ANSURI_fem_1944,50.22,159.42,33.92,86.31,71.05,86.17,96.53,49.24,33.67,32.19,19.12,22.96,13.71,14.49,54.32,24.24,75.65,39.46,37.17,22.27,54.94
ANSURI_fem_1945,65.33,169.64,36.84,88.35,77.48,97.04,104.13,57.36,38.75,36.19,21.7,26.24,15.96,14.78,54.58,24.03,80.19,41.63,39.17,22.45,55.36
ANSURI_fem_1946,53.18,159.97,33.63,81.89,70.09,90.65,98.94,53.86,34.75,34.01,19.91,23.97,14.42,15.0,53.73,24.18,77.15,39.4,37.45,21.94,53.72
ANSURI_fem_1947,54.57,163.66,34.83,83.86,71.4,90.26,101.52,53.22,33.88,32.5,19.72,23.9,14.71,15.14,53.51,22.4,77.39,41.4,38.91,21.52,55.04
ANSURI_fem_1948,69.97,169.5,36.09,93.74,76.2,100.78,105.91,62.76,40.38,36.94,20.21,25.24,14.58,14.28,58.34,26.49,83.81,39.4,42.71,24.89,55.71
ANSURI_fem_1949,60.29,162.18,34.6,85.46,79.8,97.89,101.15,56.36,35.1,34.06,20.55,23.75,14.27,14.66,53.28,23.46,76.64,41.61,37.72,24.71,53.4
ANSURI_fem_1950,50.87,159.46,34.6,86.55,65.0,87.02,98.76,52.08,33.24,32.45,18.93,24.44,13.54,15.06,54.48,24.73,76.72,39.09,38.01,22.63,55.51
ANSURI_fem_1951,56.87,164.48,34.38,84.02,68.9,92.62,97.45,56.27,37.08,35.96,20.62,24.58,14.02,13.98,54.68,24.36,79.59,39.18,41.07,21.66,53.33
ANSURI_fem_1952,58.18,159.1,34.08,86.02,72.91,97.27,98.78,57.07,36.05,35.11,20.37,24.01,14.91,15.24,53.42,24.11,75.5,40.53,38.31,23.77,54.07
ANSURI_fem_1953,64.76,151.98,37.93,97.26,84.95,100.36,104.91,59.69,39.6,36.66,20.47,28.07,15.86,13.67,54.29,24.56,74.24,35.01,37.18,26.69,53.49
ANSURI_fem_1954,53.66,162.66,34.63,80.2,69.98,93.52,96.35,53.27,33.82,34.45,20.23,24.36,14.85,14.07,55.74,23.83,76.89,38.21,39.44,19.2,55.04
ANSURI_fem_1955,68.52,167.82,35.56,88.37,76.55,104.19,102.32,60.52,41.52,37.55,22.02,25.31,15.3,14.38,56.12,24.9,81.05,37.69,39.56,23.61,54.56
ANSURI_fem_1956,66.99,153.19,37.21,99.04,91.18,102.19,105.15,60.92,39.95,35.32,21.27,24.29,14.68,13.03,52.13,22.43,71.7,35.77,36.7,27.3,54.02
ANSURI_fem_1957,53.95,152.1,35.39,83.14,72.49,89.45,100.4,54.98,38.52,35.99,21.05,25.4,14.9,13.92,54.9,24.31,71.21,34.7,34.69,21.99,54.4
ANSURI_fem_1958,81.8,171.21,39.2,103.45,93.15,106.05,112.23,62.47,41.64,39.25,23.33,27.63,16.12,14.42,60.2,25.91,82.5,39.66,41.71,27.54,54.77
ANSURI_fem_1959,59.61,157.33,35.91,88.04,81.54,95.78,98.99,56.89,38.32,35.49,19.82,25.16,14.59,14.57,53.75,23.53,72.77,35.94,35.34,23.25,56.6
ANSURI_fem_1960,57.88,161.9,35.72,87.17,75.98,93.64,98.85,53.17,35.64,35.27,21.23,25.78,15.57,13.84,51.79,22.86,75.18,40.2,36.89,22.66,54.2
ANSURI_fem_1961,51.79,166.78,33.33,82.06,68.01,87.88,94.82,51.81,33.8,32.94,19.64,23.01,14.53,14.8,55.09,24.41,79.5,40.63,39.9,21.2,54.02
ANSURI_fem_1962,65.4,172.59,37.26,91.58,80.03,97.6,103.39,54.9,35.56,32.56,20.54,24.94,15.34,14.14,58.26,25.27,79.55,41.77,40.35,24.17,57.58
ANSURI_fem_1963,66.78,163.57,35.26,88.09,81.33,101.75,103.5,59.99,39.74,37.16,21.82,26.0,15.86,14.24,56.81,25.19,77.44,39.24,39.02,22.99,53.63
ANSURI_fem_1964,58.17,155.17,33.18,83.2,82.46,99.18,92.17,57.96,41.02,36.11,21.99,23.02,13.8,13.04,52.62,23.48,76.04,35.17,37.13,21.91,53.39
ANSURI_fem_1965,59.98,164.38,35.5,91.97,79.64,94.34,104.0,55.45,36.34,33.08,19.92,22.45,14.0,15.86,54.45,24.07,79.07,39.42,40.02,23.49,51.38
ANSURI_fem_1966,76.69,170.3,37.61,102.78,90.9,106.3,108.59,61.95,37.49,36.37,20.6,25.77,14.73,14.24,56.74,24.43,80.47,40.42,42.28,27.39,54.75
ANSURI_fem_1967,69.36,160.2,37.08,94.61,89.4,104.54,104.67,64.41,39.99,35.39,19.29,24.74,14.31,14.26,53.42,24.45,80.28,36.82,40.94,26.22,54.84
ANSURI_fem_1968,50.8,151.98,34.38,84.49,73.36,91.27,98.63,53.28,35.24,32.22,19.15,24.07,14.16,13.32,51.81,23.46,73.5,34.82,36.35,20.85,50.69
ANSURI_fem_1969,57.07,160.66,35.22,89.1,77.41,93.1,98.95,54.28,36.24,34.25,20.72,23.9,14.84,13.62,53.13,23.37,76.73,37.14,39.59,22.3,53.11
ANSURI_fem_1970,56.54,163.46,36.01,82.16,72.99,94.21,99.31,55.83,35.18,33.3,19.33,24.98,14.94,13.7,57.54,25.76,79.8,37.86,39.5,20.31,54.16
ANSURI_fem_1971,79.81,174.05,38.06,99.77,89.69,103.01,110.3,63.92,42.29,38.68,22.43,26.85,15.39,13.93,63.15,27.78,87.5,38.63,44.98,26.77,55.77
ANSURI_fem_1972,55.54,157.33,35.81,87.37,78.44,93.39,99.55,53.12,34.45,33.35,20.44,23.6,14.57,13.87,54.02,23.93,75.49,36.23,37.93,23.13,54.25
ANSURI_fem_1973,64.28,162.36,36.36,92.08,83.35,98.48,102.84,58.68,37.05,36.05,20.51,24.72,14.79,13.31,56.35,24.54,79.31,36.23,41.15,23.91,56.83
ANSURI_fem_1974,73.02,162.53,38.32,101.68,91.42,102.72,104.17,59.37,41.49,38.31,22.45,26.91,15.83,14.11,50.46,22.59,74.41,37.92,37.92,28.21,55.79
ANSURI_fem_1975,66.83,167.41,35.43,86.0,78.13,101.69,100.49,61.45,40.51,38.17,22.99,24.65,15.0,14.52,54.06,24.33,79.69,39.63,39.8,21.8,54.8
ANSURI_fem_1976,54.44,157.81,34.37,85.19,67.2,91.49,96.76,55.28,37.26,35.12,21.05,24.92,15.41,14.47,50.28,22.35,75.3,37.98,38.8,22.79,54.16
ANSURI_fem_1977,58.57,169.17,33.53,78.54,75.2,95.89,94.7,57.42,36.92,34.56,19.69,23.47,14.49,13.27,57.4,24.58,82.71,40.06,41.64,20.12,55.35
ANSURI_fem_1978,61.11,157.92,36.3,92.68,87.7,94.69,98.74,56.14,38.01,34.8,21.26,24.62,15.06,13.3,51.87,23.32,73.9,37.2,35.97,24.13,55.21
ANSURI_fem_1979,62.2,162.75,37.86,90.31,83.83,94.34,101.13,55.65,37.03,35.9,22.39,24.39,15.91,14.51,54.19,23.22,76.8,39.08,39.34,23.65,53.68
ANSURI_fem_1980,47.29,154.29,34.0,81.52,66.36,85.23,92.27,50.42,35.16,32.52,19.2,22.83,13.99,13.86,51.15,22.29,72.0,36.55,34.92,22.07,54.93
